<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.09.07	08:00:00	0.96492	0.96591	0.96411	0.96501	8626	0	7
2018.09.07	12:00:00	0.96501	0.96841	0.96476	0.96765	13692	0	12
2018.09.07	16:00:00	0.96763	0.96971	0.96542	0.96922	17491	0	12
2018.09.07	20:00:00	0.96921	0.96994	0.96848	0.96901	4906	0	8
2018.09.10	00:00:00	0.96841	0.96944	0.96836	0.96878	2471	0	6
2018.09.10	04:00:00	0.96878	0.97006	0.96868	0.96983	3918	0	8
2018.09.10	08:00:00	0.96983	0.97142	0.96905	0.97119	8338	0	12
2018.09.10	12:00:00	0.97119	0.97472	0.97103	0.97370	9502	0	12
2018.09.10	16:00:00	0.97373	0.97531	0.97219	0.97456	10876	0	12
2018.09.10	20:00:00	0.97457	0.97541	0.97434	0.97490	3796	0	8
2018.09.11	00:00:00	0.97458	0.97554	0.97410	0.97550	1942	0	4
2018.09.11	04:00:00	0.97550	0.97582	0.97440	0.97473	3679	0	8
2018.09.11	08:00:00	0.97472	0.97572	0.97294	0.97413	8675	0	7
2018.09.11	12:00:00	0.97413	0.97502	0.97314	0.97408	9164	0	12
2018.09.11	16:00:00	0.97408	0.97472	0.97270	0.97368	7943	0	12
2018.09.11	20:00:00	0.97368	0.97377	0.97194	0.97210	4230	0	10
2018.09.12	00:00:00	0.97189	0.97343	0.97189	0.97330	2001	0	7
2018.09.12	04:00:00	0.97330	0.97440	0.97330	0.97416	2200	0	4
2018.09.12	08:00:00	0.97418	0.97492	0.97325	0.97425	7797	0	8
2018.09.12	12:00:00	0.97426	0.97450	0.97244	0.97325	9656	0	12
2018.09.12	16:00:00	0.97325	0.97326	0.96994	0.97037	11538	0	12
2018.09.12	20:00:00	0.97037	0.97083	0.96950	0.97060	3895	0	7
2018.09.13	00:00:00	0.97041	0.97081	0.96984	0.97013	3457	0	8
2018.09.13	04:00:00	0.97014	0.97014	0.96903	0.96983	2765	0	8
2018.09.13	08:00:00	0.96983	0.97027	0.96877	0.97027	6559	0	8
2018.09.13	12:00:00	0.97028	0.97039	0.96634	0.96646	10737	0	12
2018.09.13	16:00:00	0.96645	0.96834	0.96578	0.96746	10964	0	12
2018.09.13	20:00:00	0.96746	0.96752	0.96514	0.96533	3806	0	5
2018.09.14	00:00:00	0.96532	0.96637	0.96504	0.96615	4030	0	5
2018.09.14	04:00:00	0.96615	0.96618	0.96454	0.96486	2225	0	7
2018.09.14	08:00:00	0.96486	0.96545	0.96340	0.96408	6218	0	12
2018.09.14	12:00:00	0.96408	0.96606	0.96351	0.96605	8108	0	12
2018.09.14	16:00:00	0.96605	0.96711	0.96564	0.96671	11682	0	12
2018.09.14	20:00:00	0.96671	0.96751	0.96665	0.96718	3770	0	7
2018.09.17	00:00:00	0.96735	0.96790	0.96623	0.96726	2207	0	7
2018.09.17	04:00:00	0.96726	0.96755	0.96676	0.96723	2431	0	4
2018.09.17	08:00:00	0.96723	0.96758	0.96468	0.96506	6504	0	6
2018.09.17	12:00:00	0.96506	0.96543	0.96213	0.96271	9165	0	12
2018.09.17	16:00:00	0.96271	0.96318	0.96111	0.96228	7099	0	12
2018.09.17	20:00:00	0.96228	0.96254	0.96157	0.96250	3770	0	6
2018.09.18	00:00:00	0.96237	0.96288	0.96186	0.96260	3225	0	10
2018.09.18	04:00:00	0.96260	0.96288	0.96157	0.96222	4598	0	6
2018.09.18	08:00:00	0.96220	0.96241	0.96046	0.96047	11024	0	12
2018.09.18	12:00:00	0.96047	0.96244	0.96006	0.96102	8573	0	12
2018.09.18	16:00:00	0.96102	0.96457	0.95995	0.96445	12544	0	12
2018.09.18	20:00:00	0.96443	0.96553	0.96398	0.96446	4408	0	12
2018.09.19	00:00:00	0.96463	0.96503	0.96291	0.96430	2652	0	4
2018.09.19	04:00:00	0.96430	0.96504	0.96394	0.96409	3553	0	12
2018.09.19	08:00:00	0.96409	0.96530	0.96336	0.96513	8681	0	12
2018.09.19	12:00:00	0.96513	0.96946	0.96513	0.96890	11559	0	6
2018.09.19	16:00:00	0.96890	0.96997	0.96626	0.96641	12232	0	12
2018.09.19	20:00:00	0.96641	0.96750	0.96639	0.96700	3403	0	6
2018.09.20	00:00:00	0.96701	0.96781	0.96629	0.96721	4077	0	6
2018.09.20	04:00:00	0.96720	0.96755	0.96656	0.96743	2846	0	9
2018.09.20	08:00:00	0.96742	0.96748	0.96552	0.96616	7924	0	7
2018.09.20	12:00:00	0.96615	0.96670	0.96068	0.96139	12383	0	12
2018.09.20	16:00:00	0.96140	0.96254	0.95895	0.96116	13404	0	12
2018.09.20	20:00:00	0.96117	0.96121	0.95877	0.95878	4226	0	8
2018.09.21	00:00:00	0.95877	0.95895	0.95826	0.95857	2548	0	6
2018.09.21	04:00:00	0.95857	0.95897	0.95827	0.95889	2557	0	8
2018.09.21	08:00:00	0.95889	0.95928	0.95541	0.95542	12120	0	12
2018.09.21	12:00:00	0.95542	0.95686	0.95416	0.95633	10945	0	12
2018.09.21	16:00:00	0.95632	0.95976	0.95623	0.95906	12495	0	12
2018.09.21	20:00:00	0.95906	0.95941	0.95765	0.95776	3157	0	12
2018.09.24	00:00:00	0.95809	0.95934	0.95757	0.95918	2155	0	8
2018.09.24	04:00:00	0.95918	0.95970	0.95912	0.95956	2189	0	6
2018.09.24	08:00:00	0.95956	0.96051	0.95892	0.95915	7567	0	12
2018.09.24	12:00:00	0.95914	0.96040	0.95832	0.96034	7658	0	12
2018.09.24	16:00:00	0.96036	0.96249	0.95792	0.96210	11305	0	12
2018.09.24	20:00:00	0.96210	0.96496	0.96209	0.96391	2883	0	12
2018.09.25	00:00:00	0.96391	0.96495	0.96179	0.96465	2334	0	9
2018.09.25	04:00:00	0.96465	0.96643	0.96423	0.96624	2989	0	5
2018.09.25	08:00:00	0.96624	0.96703	0.96476	0.96649	10114	0	12
2018.09.25	12:00:00	0.96648	0.96683	0.96504	0.96592	8789	0	12
2018.09.25	16:00:00	0.96592	0.96615	0.96353	0.96394	9427	0	12
2018.09.25	20:00:00	0.96394	0.96510	0.96373	0.96489	2631	0	7
2018.09.26	00:00:00	0.96467	0.96565	0.96465	0.96561	2243	0	5
2018.09.26	04:00:00	0.96561	0.96568	0.96415	0.96459	3703	0	4
2018.09.26	08:00:00	0.96460	0.96542	0.96414	0.96531	6181	0	12
2018.09.26	12:00:00	0.96527	0.96964	0.96519	0.96917	8663	0	12
2018.09.26	16:00:00	0.96916	0.97010	0.96593	0.96625	8423	0	8
2018.09.26	20:00:00	0.96623	0.96725	0.96227	0.96578	13403	0	12
2018.09.27	00:00:00	0.96584	0.96593	0.96466	0.96532	3458	0	7
2018.09.27	04:00:00	0.96532	0.96631	0.96525	0.96568	4382	0	12
2018.09.27	08:00:00	0.96568	0.96990	0.96566	0.96979	14759	0	12
2018.09.27	12:00:00	0.96979	0.97369	0.96828	0.97339	10322	0	12
2018.09.27	16:00:00	0.97339	0.97824	0.97339	0.97760	10556	0	12
2018.09.27	20:00:00	0.97760	0.97797	0.97609	0.97714	5172	0	5
2018.09.28	00:00:00	0.97713	0.97741	0.97618	0.97669	2987	0	4
2018.09.28	04:00:00	0.97672	0.97704	0.97635	0.97641	3914	0	6
2018.09.28	08:00:00	0.97639	0.97762	0.97542	0.97703	9319	0	12
2018.09.28	12:00:00	0.97711	0.97765	0.97369	0.97641	11491	0	12
2018.09.28	16:00:00	0.97641	0.97789	0.97506	0.97626	8847	0	12
2018.09.28	20:00:00	0.97626	0.98190	0.97619	0.98163	4495	0	9
2018.10.01	00:00:00	0.98005	0.98151	0.97969	0.98100	2647	0	12
2018.10.01	04:00:00	0.98102	0.98178	0.98070	0.98174	3633	0	7
2018.10.01	08:00:00	0.98174	0.98468	0.98065	0.98437	7860	0	12
2018.10.01	12:00:00	0.98437	0.98440	0.98218	0.98330	9464	0	12
2018.10.01	16:00:00	0.98329	0.98555	0.98300	0.98389	9817	0	12
2018.10.01	20:00:00	0.98389	0.98457	0.98344	0.98357	3357	0	6
2018.10.02	00:00:00	0.98274	0.98432	0.98226	0.98401	3446	0	7
2018.10.02	04:00:00	0.98400	0.98429	0.98356	0.98425	3162	0	12
2018.10.02	08:00:00	0.98425	0.98529	0.98287	0.98305	9700	0	12
2018.10.02	12:00:00	0.98305	0.98493	0.98286	0.98342	8814	0	12
2018.10.02	16:00:00	0.98342	0.98515	0.98320	0.98507	9112	0	12
2018.10.02	20:00:00	0.98507	0.98622	0.98369	0.98373	3721	0	7
2018.10.03	00:00:00	0.98292	0.98439	0.98292	0.98422	2879	0	10
2018.10.03	04:00:00	0.98422	0.98464	0.98327	0.98414	6554	0	7
2018.10.03	08:00:00	0.98413	0.98653	0.98405	0.98551	9755	0	12
2018.10.03	12:00:00	0.98551	0.98898	0.98551	0.98858	10011	0	12
2018.10.03	16:00:00	0.98858	0.98971	0.98781	0.98957	9525	0	12
2018.10.03	20:00:00	0.98957	0.99247	0.98908	0.99229	5181	0	7
2018.10.04	00:00:00	0.99213	0.99230	0.98994	0.99175	4326	0	12
2018.10.04	04:00:00	0.99174	0.99252	0.99112	0.99206	3961	0	8
2018.10.04	08:00:00	0.99207	0.99256	0.98995	0.99190	9643	0	12
2018.10.04	12:00:00	0.99190	0.99262	0.99099	0.99200	9064	0	12
2018.10.04	16:00:00	0.99200	0.99304	0.98910	0.99253	12121	0	12
2018.10.04	20:00:00	0.99253	0.99334	0.99105	0.99159	4973	0	6
2018.10.05	00:00:00	0.99140	0.99233	0.99115	0.99218	2431	0	7
2018.10.05	04:00:00	0.99218	0.99354	0.99193	0.99349	3806	0	7
2018.10.05	08:00:00	0.99349	0.99416	0.99261	0.99396	8092	0	7
2018.10.05	12:00:00	0.99396	0.99546	0.99159	0.99206	11578	0	12
2018.10.05	16:00:00	0.99207	0.99283	0.99095	0.99186	13268	0	12
2018.10.05	20:00:00	0.99185	0.99245	0.99123	0.99186	4531	0	6
2018.10.08	00:00:00	0.99177	0.99287	0.99121	0.99155	3027	0	9
2018.10.08	04:00:00	0.99156	0.99217	0.99127	0.99140	2621	0	7
2018.10.08	08:00:00	0.99140	0.99246	0.99067	0.99207	6679	0	12
2018.10.08	12:00:00	0.99207	0.99440	0.99182	0.99401	6535	0	12
2018.10.08	16:00:00	0.99400	0.99432	0.99225	0.99311	8344	0	12
2018.10.08	20:00:00	0.99311	0.99352	0.99181	0.99220	3918	0	6
2018.10.09	00:00:00	0.99206	0.99323	0.99204	0.99270	2706	0	11
2018.10.09	04:00:00	0.99270	0.99289	0.99205	0.99239	3339	0	12
2018.10.09	08:00:00	0.99239	0.99503	0.99231	0.99371	10080	0	12
2018.10.09	12:00:00	0.99372	0.99551	0.99362	0.99471	11009	0	12
2018.10.09	16:00:00	0.99471	0.99506	0.99203	0.99218	12711	0	12
2018.10.09	20:00:00	0.99218	0.99277	0.99105	0.99156	3988	0	6
2018.10.10	00:00:00	0.99167	0.99213	0.99086	0.99100	2451	0	8
2018.10.10	04:00:00	0.99100	0.99121	0.99059	0.99119	2942	0	5
2018.10.10	08:00:00	0.99119	0.99299	0.99079	0.99298	8789	0	12
2018.10.10	12:00:00	0.99298	0.99334	0.99158	0.99290	8547	0	12
2018.10.10	16:00:00	0.99291	0.99325	0.98951	0.99084	12926	0	12
2018.10.10	20:00:00	0.99084	0.99218	0.98987	0.98996	6716	0	7
2018.10.11	00:00:00	0.98994	0.99022	0.98767	0.98915	6260	0	12
2018.10.11	04:00:00	0.98914	0.98949	0.98561	0.98633	8810	0	12
2018.10.11	08:00:00	0.98634	0.98910	0.98629	0.98875	12076	0	12
2018.10.11	12:00:00	0.98877	0.98974	0.98569	0.98775	13220	0	12
2018.10.11	16:00:00	0.98776	0.99220	0.98753	0.99164	19778	0	12
2018.10.11	20:00:00	0.99164	0.99170	0.98836	0.98926	8743	0	12
2018.10.12	00:00:00	0.98926	0.99040	0.98863	0.98956	4472	0	10
2018.10.12	04:00:00	0.98956	0.99006	0.98919	0.98978	4500	0	12
2018.10.12	08:00:00	0.98976	0.99066	0.98813	0.99025	8912	0	12
2018.10.12	12:00:00	0.99026	0.99193	0.99021	0.99136	10893	0	12
2018.10.12	16:00:00	0.99135	0.99296	0.99053	0.99081	12368	0	12
2018.10.12	20:00:00	0.99081	0.99187	0.99042	0.99174	4545	0	10
2018.10.15	00:00:00	0.98949	0.99198	0.98949	0.99091	4723	0	11
2018.10.15	04:00:00	0.99091	0.99113	0.99014	0.99021	3905	0	12
2018.10.15	08:00:00	0.99023	0.99085	0.98902	0.98904	10259	0	12
2018.10.15	12:00:00	0.98902	0.98905	0.98474	0.98544	11105	0	12
2018.10.15	16:00:00	0.98544	0.98792	0.98525	0.98726	11513	0	12
2018.10.15	20:00:00	0.98726	0.98829	0.98666	0.98678	4307	0	7
2018.10.16	00:00:00	0.98746	0.98763	0.98646	0.98653	4214	0	8
2018.10.16	04:00:00	0.98653	0.98867	0.98652	0.98867	7151	0	12
2018.10.16	08:00:00	0.98866	0.98976	0.98678	0.98738	8628	0	12
2018.10.16	12:00:00	0.98738	0.98929	0.98717	0.98800	9442	0	12
2018.10.16	16:00:00	0.98800	0.99085	0.98585	0.98958	10605	0	12
2018.10.16	20:00:00	0.98958	0.99067	0.98929	0.99058	2883	0	12
2018.10.17	00:00:00	0.99045	0.99073	0.98981	0.99058	4184	0	8
2018.10.17	04:00:00	0.99058	0.99168	0.99055	0.99139	4504	0	6
2018.10.17	08:00:00	0.99139	0.99170	0.99020	0.99105	9260	0	12
2018.10.17	12:00:00	0.99105	0.99383	0.99098	0.99196	11445	0	12
2018.10.17	16:00:00	0.99195	0.99306	0.99146	0.99290	11460	0	12
2018.10.17	20:00:00	0.99290	0.99540	0.99287	0.99519	6603	0	12
2018.10.18	00:00:00	0.99449	0.99562	0.99412	0.99455	5965	0	12
2018.10.18	04:00:00	0.99455	0.99509	0.99440	0.99471	6016	0	12
2018.10.18	08:00:00	0.99471	0.99587	0.99248	0.99360	9216	0	12
2018.10.18	12:00:00	0.99360	0.99677	0.99195	0.99641	9323	0	12
2018.10.18	16:00:00	0.99641	0.99744	0.99341	0.99443	15627	0	12
2018.10.18	20:00:00	0.99443	0.99627	0.99443	0.99557	7909	0	5
2018.10.19	00:00:00	0.99544	0.99699	0.99504	0.99691	3982	0	4
2018.10.19	04:00:00	0.99691	0.99720	0.99597	0.99613	5601	0	7
2018.10.19	08:00:00	0.99612	0.99758	0.99568	0.99611	8992	0	12
2018.10.19	12:00:00	0.99612	0.99648	0.99493	0.99642	10072	0	12
2018.10.19	16:00:00	0.99642	0.99767	0.99541	0.99666	13968	0	12
2018.10.19	20:00:00	0.99664	0.99770	0.99542	0.99602	5224	0	12
2018.10.22	00:00:00	0.99501	0.99699	0.99433	0.99671	5561	0	12
2018.10.22	04:00:00	0.99671	0.99703	0.99593	0.99643	4205	0	12
2018.10.22	08:00:00	0.99644	0.99731	0.99392	0.99689	8444	0	12
2018.10.22	12:00:00	0.99689	0.99795	0.99588	0.99667	8764	0	4
2018.10.22	16:00:00	0.99648	0.99752	0.99564	0.99670	10824	0	3
2018.10.22	20:00:00	0.99671	0.99698	0.99543	0.99589	3776	0	8
2018.10.23	00:00:00	0.99601	0.99653	0.99544	0.99627	5353	0	7
2018.10.23	04:00:00	0.99627	0.99679	0.99595	0.99628	3093	0	8
2018.10.23	08:00:00	0.99628	0.99697	0.99488	0.99502	9387	0	12
2018.10.23	12:00:00	0.99502	0.99624	0.99401	0.99587	9968	0	12
2018.10.23	16:00:00	0.99587	0.99592	0.99374	0.99471	12337	0	12
2018.10.23	20:00:00	0.99471	0.99585	0.99371	0.99473	5997	0	6
2018.10.24	00:00:00	0.99477	0.99543	0.99424	0.99541	4289	0	10
2018.10.24	04:00:00	0.99541	0.99566	0.99470	0.99485	3401	0	12
2018.10.24	08:00:00	0.99485	0.99750	0.99412	0.99718	11181	0	12
2018.10.24	12:00:00	0.99718	0.99881	0.99643	0.99787	11031	0	12
2018.10.24	16:00:00	0.99787	0.99853	0.99646	0.99768	12298	0	12
2018.10.24	20:00:00	0.99768	0.99890	0.99664	0.99776	7281	0	12
2018.10.25	00:00:00	0.99761	0.99776	0.99610	0.99666	5325	0	8
2018.10.25	04:00:00	0.99666	0.99681	0.99599	0.99627	4121	0	12
2018.10.25	08:00:00	0.99627	0.99871	0.99542	0.99777	9457	0	12
2018.10.25	12:00:00	0.99777	0.99987	0.99728	0.99836	10215	0	12
2018.10.25	16:00:00	0.99835	1.00175	0.99807	1.00002	14362	0	12
2018.10.25	20:00:00	1.00001	1.00123	0.99893	0.99893	4987	0	6
2018.10.26	00:00:00	0.99912	1.00063	0.99854	1.00061	6236	0	10
2018.10.26	04:00:00	1.00060	1.00073	0.99966	0.99999	7944	0	12
2018.10.26	08:00:00	0.99999	1.00056	0.99827	1.00022	9971	0	12
2018.10.26	12:00:00	1.00022	1.00259	0.99990	1.00234	10938	0	12
2018.10.26	16:00:00	1.00234	1.00234	0.99679	0.99831	17255	0	12
2018.10.26	20:00:00	0.99833	0.99860	0.99627	0.99690	10186	0	8
2018.10.29	00:00:00	0.99664	0.99845	0.99638	0.99818	4383	0	12
2018.10.29	04:00:00	0.99818	0.99864	0.99768	0.99801	4578	0	12
2018.10.29	08:00:00	0.99801	1.00085	0.99744	1.00012	9406	0	12
2018.10.29	12:00:00	1.00012	1.00073	0.99839	1.00043	12282	0	12
2018.10.29	16:00:00	1.00042	1.00237	0.99914	1.00131	10798	0	12
2018.10.29	20:00:00	1.00131	1.00202	1.00055	1.00181	7518	0	12
2018.10.30	00:00:00	1.00181	1.00227	1.00147	1.00203	6876	0	12
2018.10.30	04:00:00	1.00204	1.00229	1.00157	1.00165	5118	0	12
2018.10.30	08:00:00	1.00165	1.00331	1.00077	1.00212	9242	0	12
2018.10.30	12:00:00	1.00212	1.00295	1.00085	1.00271	12100	0	12
2018.10.30	16:00:00	1.00271	1.00506	1.00212	1.00461	10615	0	5
2018.10.30	20:00:00	1.00461	1.00535	1.00430	1.00510	2873	0	8
2018.10.31	00:00:00	1.00514	1.00571	1.00496	1.00524	3838	0	9
2018.10.31	04:00:00	1.00524	1.00556	1.00471	1.00499	4178	0	12
2018.10.31	08:00:00	1.00499	1.00589	1.00335	1.00571	8136	0	12
2018.10.31	12:00:00	1.00571	1.00759	1.00442	1.00641	10473	0	12
2018.10.31	16:00:00	1.00641	1.00941	1.00331	1.00916	14521	0	12
2018.10.31	20:00:00	1.00915	1.00916	1.00700	1.00782	5292	0	4
2018.11.01	00:00:00	1.00773	1.00847	1.00678	1.00686	6420	0	10
2018.11.01	04:00:00	1.00686	1.00714	1.00601	1.00641	4821	0	8
2018.11.01	08:00:00	1.00642	1.00661	1.00268	1.00364	9964	0	12
2018.11.01	12:00:00	1.00365	1.00409	1.00211	1.00352	11168	0	12
2018.11.01	16:00:00	1.00344	1.00400	0.99997	1.00119	11939	0	7
2018.11.01	20:00:00	1.00117	1.00252	1.00061	1.00221	4622	0	8
2018.11.02	00:00:00	1.00221	1.00269	1.00185	1.00240	3531	0	7
2018.11.02	04:00:00	1.00240	1.00242	1.00109	1.00139	6104	0	12
2018.11.02	08:00:00	1.00138	1.00193	0.99899	0.99935	9365	0	12
2018.11.02	12:00:00	0.99934	1.00130	0.99676	1.00052	12542	0	12
2018.11.02	16:00:00	1.00053	1.00438	0.99991	1.00381	11052	0	12
2018.11.02	20:00:00	1.00381	1.00480	1.00320	1.00335	2911	0	6
2018.11.05	00:00:00	1.00255	1.00377	1.00209	1.00368	6876	0	10
2018.11.05	04:00:00	1.00368	1.00457	1.00356	1.00413	3163	0	9
2018.11.05	08:00:00	1.00412	1.00529	1.00309	1.00489	7173	0	12
2018.11.05	12:00:00	1.00487	1.00685	1.00426	1.00505	8297	0	12
2018.11.05	16:00:00	1.00505	1.00562	1.00353	1.00474	7471	0	12
2018.11.05	20:00:00	1.00475	1.00484	1.00297	1.00434	3542	0	7
2018.11.06	00:00:00	1.00426	1.00484	1.00319	1.00460	3380	0	12
2018.11.06	04:00:00	1.00460	1.00549	1.00430	1.00431	3272	0	12
2018.11.06	08:00:00	1.00431	1.00495	1.00331	1.00459	6550	0	12
2018.11.06	12:00:00	1.00459	1.00503	1.00219	1.00241	7823	0	12
2018.11.06	16:00:00	1.00241	1.00421	1.00233	1.00358	7576	0	12
2018.11.06	20:00:00	1.00358	1.00413	1.00220	1.00240	2921	0	7
2018.11.07	00:00:00	1.00220	1.00443	0.99877	1.00369	9879	0	8
2018.11.07	04:00:00	1.00368	1.00504	0.99898	1.00041	9537	0	12
2018.11.07	08:00:00	1.00042	1.00187	0.99618	0.99654	10568	0	12
2018.11.07	12:00:00	0.99659	0.99729	0.99519	0.99689	9150	0	12
2018.11.07	16:00:00	0.99689	0.99996	0.99689	0.99940	9488	0	12
2018.11.07	20:00:00	0.99940	1.00273	0.99904	1.00191	5455	0	10
2018.11.08	00:00:00	1.00155	1.00253	1.00087	1.00209	3900	0	12
2018.11.08	04:00:00	1.00209	1.00280	1.00174	1.00179	5567	0	12
2018.11.08	08:00:00	1.00179	1.00311	1.00070	1.00247	8427	0	12
2018.11.08	12:00:00	1.00247	1.00350	1.00199	1.00250	8631	0	12
2018.11.08	16:00:00	1.00250	1.00462	1.00169	1.00448	9328	0	12
2018.11.08	20:00:00	1.00448	1.00700	1.00316	1.00581	7870	0	6
2018.11.09	00:00:00	1.00611	1.00674	1.00477	1.00672	4868	0	12
2018.11.09	04:00:00	1.00673	1.00749	1.00646	1.00676	4119	0	12
2018.11.09	08:00:00	1.00676	1.00851	1.00667	1.00800	8803	0	12
2018.11.09	12:00:00	1.00801	1.00827	1.00528	1.00605	8875	0	12
2018.11.09	16:00:00	1.00607	1.00691	1.00443	1.00537	11204	0	12
2018.11.09	20:00:00	1.00537	1.00603	1.00478	1.00540	4357	0	12
2018.11.12	00:00:00	1.00496	1.00631	1.00470	1.00601	4409	0	4
2018.11.12	04:00:00	1.00601	1.00701	1.00549	1.00687	3549	0	8
2018.11.12	08:00:00	1.00687	1.01028	1.00683	1.00933	10683	0	12
2018.11.12	12:00:00	1.00932	1.01056	1.00792	1.00833	8873	0	12
2018.11.12	16:00:00	1.00832	1.00969	1.00787	1.00858	9273	0	12
2018.11.12	20:00:00	1.00858	1.01108	1.00852	1.01082	4867	0	12
2018.11.13	00:00:00	1.01082	1.01099	1.00935	1.00948	3980	0	10
2018.11.13	04:00:00	1.00949	1.01063	1.00949	1.01047	5315	0	12
2018.11.13	08:00:00	1.01047	1.01166	1.00955	1.01069	9589	0	12
2018.11.13	12:00:00	1.01065	1.01281	1.00893	1.00970	10486	0	12
2018.11.13	16:00:00	1.00970	1.01012	1.00776	1.00903	13306	0	12
2018.11.13	20:00:00	1.00902	1.01005	1.00676	1.00676	5853	0	6
2018.11.14	00:00:00	1.00676	1.00779	1.00574	1.00641	5395	0	10
2018.11.14	04:00:00	1.00636	1.00758	1.00615	1.00695	3841	0	12
2018.11.14	08:00:00	1.00694	1.00979	1.00631	1.00963	8099	0	12
2018.11.14	12:00:00	1.00963	1.01034	1.00792	1.00987	8088	0	12
2018.11.14	16:00:00	1.00988	1.01035	1.00612	1.00735	15375	0	12
2018.11.14	20:00:00	1.00735	1.00836	1.00412	1.00598	14217	0	6
2018.11.15	00:00:00	1.00596	1.00726	1.00491	1.00717	5047	0	8
2018.11.15	04:00:00	1.00718	1.00718	1.00517	1.00637	4640	0	12
2018.11.15	08:00:00	1.00637	1.00679	1.00384	1.00669	12273	0	12
2018.11.15	12:00:00	1.00668	1.00768	1.00465	1.00608	12039	0	12
2018.11.15	16:00:00	1.00607	1.00703	1.00351	1.00623	15302	0	12
2018.11.15	20:00:00	1.00623	1.00787	1.00490	1.00587	9255	0	8
2018.11.16	00:00:00	1.00663	1.00741	1.00531	1.00598	4356	0	12
2018.11.16	04:00:00	1.00598	1.00688	1.00581	1.00605	2994	0	7
2018.11.16	08:00:00	1.00605	1.00743	1.00518	1.00695	9140	0	12
2018.11.16	12:00:00	1.00694	1.00867	1.00309	1.00337	10174	0	12
2018.11.16	16:00:00	1.00337	1.00337	0.99986	0.99997	12639	0	12
2018.11.16	20:00:00	0.99997	1.00036	0.99907	0.99955	4865	0	6
2018.11.19	00:00:00	0.99908	1.00000	0.99877	0.99971	5942	0	12
2018.11.19	04:00:00	0.99969	1.00051	0.99949	1.00048	3132	0	12
2018.11.19	08:00:00	1.00048	1.00065	0.99685	0.99713	6786	0	12
2018.11.19	12:00:00	0.99714	0.99744	0.99565	0.99627	9235	0	12
2018.11.19	16:00:00	0.99627	0.99691	0.99238	0.99245	11305	0	12
2018.11.19	20:00:00	0.99245	0.99395	0.99242	0.99345	4516	0	7
2018.11.20	00:00:00	0.99360	0.99403	0.99250	0.99333	4536	0	8
2018.11.20	04:00:00	0.99332	0.99338	0.99202	0.99291	3119	0	8
2018.11.20	08:00:00	0.99291	0.99315	0.99083	0.99284	8600	0	12
2018.11.20	12:00:00	0.99284	0.99329	0.99141	0.99235	9287	0	12
2018.11.20	16:00:00	0.99235	0.99510	0.99214	0.99500	11716	0	12
2018.11.20	20:00:00	0.99498	0.99575	0.99467	0.99497	5411	0	5
2018.11.21	00:00:00	0.99485	0.99542	0.99417	0.99512	3234	0	6
2018.11.21	04:00:00	0.99511	0.99522	0.99424	0.99437	3334	0	9
2018.11.21	08:00:00	0.99437	0.99535	0.99324	0.99471	6802	0	12
2018.11.21	12:00:00	0.99471	0.99559	0.99274	0.99369	11369	0	12
2018.11.21	16:00:00	0.99369	0.99582	0.99361	0.99419	9131	0	12
2018.11.21	20:00:00	0.99419	0.99488	0.99393	0.99438	3793	0	6
2018.11.22	00:00:00	0.99443	0.99476	0.99332	0.99457	3948	0	9
2018.11.22	04:00:00	0.99457	0.99459	0.99366	0.99385	2552	0	7
2018.11.22	08:00:00	0.99385	0.99448	0.99318	0.99371	4412	0	12
2018.11.22	12:00:00	0.99370	0.99553	0.99210	0.99536	8737	0	12
2018.11.22	16:00:00	0.99537	0.99554	0.99409	0.99488	5329	0	9
2018.11.22	20:00:00	0.99488	0.99530	0.99376	0.99399	4889	0	12
2018.11.23	00:00:00	0.99420	0.99520	0.99268	0.99404	2469	0	5
2018.11.23	04:00:00	0.99404	0.99438	0.99352	0.99427	2844	0	7
2018.11.23	08:00:00	0.99427	0.99677	0.99340	0.99547	6418	0	12
2018.11.23	12:00:00	0.99547	0.99794	0.99503	0.99617	7505	0	12
2018.11.23	16:00:00	0.99615	0.99794	0.99584	0.99759	7912	0	12
2018.11.23	20:00:00	0.99759	0.99776	0.99654	0.99654	3377	0	6
2018.11.26	00:00:00	0.99700	0.99820	0.99641	0.99801	4993	0	10
2018.11.26	04:00:00	0.99801	0.99835	0.99690	0.99705	3484	0	12
2018.11.26	08:00:00	0.99705	0.99731	0.99538	0.99648	8838	0	12
2018.11.26	12:00:00	0.99648	0.99798	0.99628	0.99763	7638	0	12
2018.11.26	16:00:00	0.99765	0.99927	0.99753	0.99816	8475	0	12
2018.11.26	20:00:00	0.99816	0.99915	0.99785	0.99833	3976	0	7
2018.11.27	00:00:00	0.99827	0.99874	0.99762	0.99846	3515	0	10
2018.11.27	04:00:00	0.99846	0.99866	0.99747	0.99755	3056	0	12
2018.11.27	08:00:00	0.99755	1.00026	0.99747	0.99989	10693	0	12
2018.11.27	12:00:00	0.99987	0.99995	0.99750	0.99894	9562	0	12
2018.11.27	16:00:00	0.99895	1.00006	0.99790	0.99940	11601	0	12
2018.11.27	20:00:00	0.99941	0.99951	0.99791	0.99885	6090	0	10
2018.11.28	00:00:00	0.99846	0.99930	0.99802	0.99899	3421	0	9
2018.11.28	04:00:00	0.99900	0.99944	0.99887	0.99926	2699	0	12
